cons_12m,cons_gas_12m,off_peak_forecast_energy,off_peak_forecast_power,imp_cons,margin_net_pow_ele,net_margin,pow_max,churn,off_peak_mean_energy,off_peak_mean_power,off_peak_diff_energy,off_peak_diff_power,origin,channel,discount_energy,active_products,antiquity
7414,0,0.14346,45.30837756,0.0,15.12,81.4,13.2,0,0.14901233333333333,44.44470995999999,-0.008523999999999976,0.0,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
2453,0,0.161169,44.31137796,0.0,26.04,52.17,10.392,0,0.16833916666666668,44.26693036,-0.009966000000000003,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
3300,0,0.1169099999999999,40.606701,36.84,27.93,39.02,15.4,0,0.12524616666666666,40.6610035,-0.009528000000000009,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
182878,7180,0.145794,44.31137796,0.0,7.02,456.77,15.0,0,0.14877291666666667,44.44470995999999,-0.002816999999999986,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
8069,0,0.161743,44.31137796,252.41,25.92,94.52,10.35,0,0.16559008333333333,44.26693046,-0.0024609999999999077,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
11278,0,0.1151819999999999,40.606701,0.0,24.38,163.38,15.001,0,0.12532283333333336,40.96941688,-0.011269000000000001,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6594,0,0.146348,45.80687796,0.0,21.78,56.33,13.2,0,0.14986466666666667,44.40674536,-0.0033959999999999824,1.6777787999999987,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
3329244,867921,0.1152369999999999,41.27136420000001,40.4,63.9,19.27,33.0,0,0.12406833333333334,40.635103099999995,-0.009328000000000017,0.8295828000000043,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,RECENT
10050,2412,0.147506,45.80687796,0.0,17.13,106.52,10.392,0,0.15070391666666666,44.40674526,-0.003044999999999992,1.6777787999999987,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,RECENT
14956,0,0.14346,45.30837756,717.65,31.2,165.5,13.856,1,0.14869925,44.50767206,-0.007107000000000002,1.1777784000000011,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6566,0,0.146348,45.30837756,0.0,18.72,96.15,13.2,0,0.1499535,44.46322686,-0.0033959999999999824,1.1777784000000011,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
10946,0,0.144902,44.31137796,36.84,20.36,38.91,12.5,0,0.1484365833333333,44.34100536,-0.0034229999999998983,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
66519,0,0.113323,40.606701,0.0,12.7,677.53,26.4,0,0.1212775,40.6338515,-0.008501999999999996,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
11146,0,0.142591,44.31137796,142.44,2.8,110.99,10.392,0,0.14822458333333327,44.31137546,-0.005744999999999889,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
12971,0,0.1128599999999999,40.606701,147.37,30.82,136.55,19.0,0,0.12049758333333332,40.6745798,-0.0078099999999999975,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
11923,0,0.111186,40.606701,96.02,22.0,113.65,20.7,0,0.11887249999999999,40.6474275,-0.007754999999999998,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,OLD
3430,0,0.144902,44.31137796,92.26,12.82,45.73,13.2,0,0.14861158333333327,44.31137546,-0.0034229999999998983,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
466,0,0.272981,59.26637796,0.0,153.78,69.14,10.35,0,0.27809816666666665,59.28619036,-0.0033480000000000176,0.23777879999999385,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
5029,0,0.165793,44.31137796,0.0,15.72,57.22,13.2,0,0.16901866666666665,44.32619026,-0.0024109999999999965,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
324678,0,0.1165089999999999,40.606701,952.86,12.04,551.99,36.0,0,0.12562874999999998,40.5931235,-0.009786000000000003,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
932707,0,0.115174,40.606701,160.52,18.12,244.16,19.8,0,0.12275558333333335,40.6474275,-0.007801000000000002,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
5494,0,0.1443839999999999,44.31137796,0.0,37.56,98.48,15.0,0,0.15025916666666667,44.26693046,-0.007453999999999988,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
48667,0,0.140621,44.31137796,0.0,9.919999999999993,17.48,13.2,1,0.14493708333333336,44.31137526,-0.004249000000000003,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
65963,0,0.114481,40.606701,398.62,28.83,698.93,42.0,0,0.12237958333333333,40.6610035,-0.008497000000000005,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
584206,0,0.120372,40.606701,156.31,39.6,166.94,19.8,0,0.12791441666666667,40.7017324,-0.006756000000000012,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
63704,0,0.112922,40.606701,204.22,12.28,607.85,73.0,0,0.12261991666666666,40.5931235,-0.010492999999999988,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
67049,0,0.140621,44.31137796,0.0,18.94,534.54,15.0,0,0.14497258333333335,44.341005259999996,-0.004249000000000003,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
16629,0,0.143575,44.31137796,469.61,33.84,221.4,15.0,0,0.14786158333333332,44.26693046,-0.0045629999999999005,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
4100379,0,0.165793,44.31137796,0.0,21.52,14.48,13.2,0,0.16938816666666667,44.35582046,-0.0024109999999999965,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
0,0,0.092453,59.17346796,0.0,0.12,0.0,70.0,0,0.10404441666666668,59.17346796,-0.005794999999999995,0.0,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
149471,0,0.143166,44.31137796,0.0,17.22,146.77,10.392,0,0.1476185833333333,44.370635359999994,-0.004386999999999891,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
116241,0,0.1169,40.606701,155.14,52.44,97.45,23.1,0,0.12417433333333333,40.68815609999999,-0.006191999999999989,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
18239,0,0.140621,44.31137796,0.0,8.98,191.38,10.39,0,0.14493708333333336,44.31137546,-0.004249000000000003,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
166546,0,0.120372,40.606701,30.86,67.37,56.44,29.7,0,0.12779733333333335,40.68815609999999,-0.006756000000000012,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
243197,0,0.143801,44.31137796,392.92,29.76,211.74,13.2,0,0.14737308333333332,44.26693046,-0.0041110000000000035,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
16394,0,0.164448,44.31137796,0.0,2.8,132.16,10.392,0,0.16656375,44.44470995999999,-0.001919000000000004,0.0,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
35269,0,0.141666,44.31137796,0.0,12.82,59.89,13.2,0,0.14731741666666667,44.31137546,-0.007829000000000003,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
3329244,867921,0.165022,44.31137796,95.0,4.86,136.67,10.392,0,0.1683325,44.31137546,-0.0029879999999999907,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,RECENT
7031,0,0.144902,44.31137796,74.27,8.240000000000009,97.33,11.0,0,0.14971166666666666,44.296560459999995,-0.00484699999999999,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
41130,0,0.1640569999999999,44.31137796,963.57,6.92,321.13,10.392,0,0.16787649999999998,44.296560459999995,-0.003573000000000104,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
11890,0,0.1457109999999999,44.31137796,0.0,14.7,164.64,13.856,1,0.1497395,44.32619026,-0.0037669999999999926,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
30616,0,0.1446309999999999,44.31137796,1437.76,9.6,394.52,14.49,0,0.14793316666666667,44.29656036,-0.003037999999999985,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
35588,18966,0.115174,40.606701,498.81,20.88,395.84,17.320999999999998,0,0.12281558333333333,40.6745798,-0.007801000000000002,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,MULTIPLE,RECENT
4291,0,0.141666,44.31137796,0.0,12.3,52.81,10.35,0,0.14703533333333332,44.32619036,-0.007829000000000003,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
45880,0,0.11634,40.606701,403.0,69.96,99.88,20.0,0,0.12399699999999995,40.728885,-0.007717000000000099,0.0,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,MULTIPLE,RECENT
4399,0,0.144902,44.31137796,0.0,30.98,61.73,15.0,0,0.14917116666666666,44.38545035999999,-0.003803000000000001,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
40370,0,0.120372,40.606701,137.54,46.2,147.82,23.1,0,0.12791441666666667,40.7017324,-0.006756000000000012,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
65638,0,0.1169,40.606701,165.65,28.06,220.87,20.785,0,0.12417433333333333,40.68815609999999,-0.006191999999999989,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
12595,0,0.1446309999999999,44.31137796,0.0,3.68,137.44,13.8,0,0.14977583333333333,44.26693026,-0.004461999999999994,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,RECENT
297785,0,0.1169099999999999,40.606701,86.22,25.02,259.59,40.0,0,0.12558791666666666,40.6202755,-0.009528000000000009,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
18796,0,0.114604,40.606701,0.0,48.21,102.39,26.6,0,0.12239833333333333,40.6610035,-0.008381,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
2,0,0.1457109999999999,44.31137796,0.0,10.08,0.03,10.392,0,0.14968158333333334,44.31137526,-0.0037669999999999926,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
2347,0,0.1169019999999999,40.606701,25.56,43.32,23.1,17.320999999999998,0,0.12385058333333333,40.5659712,-0.004380999999999996,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
20792,0,0.146694,44.31137796,168.65,25.04,77.9,12.1,0,0.15121716666666665,44.38545035999999,-0.0045469999999999955,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6772,0,0.165793,44.31137796,0.0,15.72,60.24,13.2,0,0.16901866666666665,44.32619036,-0.0024109999999999965,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
78950,0,0.145677,41.27136420000001,0.0,112.16,461.43,55.0,0,0.16086425,41.0639696,-0.005844000000000016,-4.800000041882413e-07,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,ONE,RECENT
3448,0,0.2292719999999999,45.80687796,0.0,27.18,22.47,10.392,0,0.20209016666666668,45.105820359999996,0.059524999999999995,1.6777787999999987,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,MULTIPLE,RECENT
170463,0,0.117486,40.606701,0.0,59.49,404.41,44.0,0,0.12516866666666668,40.728885,-0.0072690000000000116,0.0,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
29921,0,0.143801,44.31137796,0.0,29.76,169.22,13.2,0,0.14763733333333331,44.26693026,-0.0041110000000000035,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
3312,0,0.142881,45.80687796,0.0,24.2,35.42,13.856,0,0.14826433333333333,44.59100546,-0.006877999999999995,1.6777787999999987,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
18910,0,0.1640569999999999,44.31137796,0.0,9.2,159.71,13.856,0,0.16819566666666663,44.29656026,-0.003956000000000098,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
127767,0,0.112922,40.606701,578.62,15.95,633.93,58.57,0,0.12242558333333332,40.6066995,-0.010492999999999988,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,MULTIPLE,OLD
24713,0,0.118638,40.606701,259.34,4.12,327.9,16.5,0,0.1263333333333333,40.87438488,-0.024894,-3.700956959999999,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
35926,0,0.1620329999999999,44.31137796,0.0,29.76,372.87,13.2,0,0.16617999999999997,44.26693046,-0.005344000000000099,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
23268,0,0.102772,58.99595196,217.26,0.0,223.98,20.0,0,0.10827291666666666,59.13401898000001,-0.005360000000000004,0.23669388000000424,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
1986831,348132,0.1152369999999999,40.606701,298.11,0.760000000000001,476.4,16.65,0,0.12069658333333329,40.5659712,-0.008161000000000099,3.600000006542814e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
14213,0,0.144902,44.31137796,0.0,24.42,98.39,13.2,0,0.14823541666666665,44.37063526,-0.001688999999999996,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
8580,0,0.186188,45.80687796,142.34,42.84,145.28,13.15,0,0.1821455,45.51193046,-0.042131,-1.4940011999999996,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,DISCOUNT,ONE,RECENT
1273,0,0.1457109999999999,44.31137796,0.0,25.56,18.84,13.856,0,0.14991325,44.37063526,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,OLD
18125,85,0.0006,0.0,0.0,29.64,208.09,19.8,0,0.0006,0.0,0.0,0.0,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,MULTIPLE,OLD
3805,0,0.1165089999999999,41.1052014,3.15,149.88,45.81,60.0,1,0.12679233333333326,40.7316996,-0.011517999999999903,0.6629160000000098,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6864,0,0.144902,44.31137796,128.59,19.2,74.18,10.392,0,0.1489579166666666,44.370635359999994,-0.0034229999999998983,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
2652,0,0.144902,44.31137796,34.2,12.82,40.61,13.2,0,0.14861158333333327,44.31137546,-0.0034229999999998983,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
23338,0,0.162904,44.31137796,0.0,11.42,177.98,13.2,0,0.16728866666666667,44.31137526,-0.004733999999999988,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
161222,0,0.165794,44.31137796,0.0,31.64,8.37,13.856,0,0.17050816666666668,44.40026526,-0.0046700000000000075,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
5815,0,0.144902,44.31137796,0.0,9.919999999999993,80.52,13.2,1,0.14971166666666666,44.29656036,-0.00484699999999999,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
4790,0,0.1457109999999999,44.31137796,0.0,12.82,68.81,13.2,0,0.14968158333333334,44.31137536,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
405917,0,0.1169099999999999,40.606701,0.28,59.79,99.39,33.0,0,0.12524616666666666,40.6610035,-0.009528000000000009,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
5280,15320,0.146694,44.31137796,0.0,23.65,41.79,10.35,0,0.15121008333333333,44.40026526,-0.0045469999999999955,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
6066,0,0.1128599999999999,40.606701,0.0,57.48,66.29,23.0,1,0.12049758333333332,40.6745798,-0.0078099999999999975,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
56858,0,0.141666,44.31137796,97.61,7.32,43.3,13.856,0,0.14805725,44.34100536,-0.005511999999999989,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,RECENT
7577,0,0.163618,45.30837756,0.0,11.84,56.64,10.392,0,0.16904833333333333,44.26693036,-0.009244000000000002,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
155990,10442,0.11285,40.606701,591.02,28.17,609.83,31.5,0,0.1203473333333333,40.68815609999999,-0.0071319999999999995,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
13471,94,0.138773,44.31137796,348.78,26.88,121.67,14.49,0,0.14325649999999995,44.38545035999999,-0.004512000000000099,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
86862,0,0.1165089999999999,40.606701,0.0,1.9,583.61,44.1,0,0.12397283333333332,40.565971499999996,-0.005839000000000011,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
2377,0,0.1165089999999999,41.27136420000001,0.0,33.11,36.95,16.4,0,0.12763158333333327,40.565971499999996,-0.008160999999999904,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
3932,0,0.198077,45.80687796,124.47,34.62,105.99,10.392,0,0.1901600833333333,45.0176234,0.07067499999999999,5.378740560000004,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,DISCOUNT,ONE,RECENT
9329,44215,0.1152369999999999,40.9390266,79.09,26.4,110.89,19.8,0,0.12397108333333334,40.648679099999995,-0.009328000000000017,0.4962492000000083,lxidpiddsbxsbosboudacockeimpuepw,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,MULTIPLE,RECENT
125747,0,0.143166,44.31137796,2441.87,21.9,238.57,13.2,0,0.14799691666666667,44.42989495999999,-0.005757999999999985,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
49180,0,0.143166,44.31137796,0.0,7.6,361.45,11.4,0,0.1484715,44.44470995999999,-0.005447999999999981,0.0,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
20868,0,0.143166,44.31137796,175.4,17.22,217.72,10.392,0,0.1476185833333333,44.370635359999994,-0.004386999999999891,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
15535,144777,0.114782,41.1052014,0.0,24.6,22.87,15.78,0,0.12692158333333325,40.621215400000004,-0.013258999999999896,0.6629160000000098,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
34119,860022,0.1446309999999999,44.31137796,0.0,6.42,161.94,13.8,0,0.1478145,44.28174526,-0.003037999999999985,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
249091,0,0.1640569999999999,44.31137796,325.5,19.28,144.41,13.2,0,0.16822816666666662,44.35582046,-0.003573000000000104,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
684431,0,0.144149,44.31137796,155.18,29.76,176.48,13.2,0,0.14800383333333333,44.26693046,-0.0039939999999998865,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
214697,0,0.142881,45.30837756,213.61,13.26,101.06,10.392,0,0.14795466666666665,44.365078759999996,-0.006877999999999995,1.1777784000000011,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
41481,0,0.120372,40.606701,174.66,28.06,264.38,20.785,0,0.12779733333333335,40.68815609999999,-0.006756000000000012,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
57340,256984,0.116339,40.606701,0.0,27.86,244.3,23.1,0,0.12455141666666668,40.6745798,-0.010109000000000007,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
26111,0,0.1186359999999999,40.606701,264.89,37.44,317.2,25.0,0,0.1264635833333333,40.7017324,-0.008497000000000005,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
22761,0,0.1169,40.606701,0.0,49.44,273.4,33.0,0,0.12433841666666666,40.7017324,-0.006191999999999989,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
13593,0,0.1169,40.606701,109.56,39.6,150.0,19.8,0,0.12433841666666666,40.7017324,-0.006191999999999989,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
2860,2853,0.1457109999999999,44.31137796,70.11,14.64,38.48,10.392,0,0.14979741666666666,44.34100536,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
8005,0,0.141666,44.31137796,82.96,9.8,101.87,13.1,0,0.1485098333333333,44.44470995999999,-0.00950999999999999,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
117268,0,0.1169,40.606701,434.41,24.96,522.53,25.0,0,0.12442125,40.728885,-0.006689000000000014,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
328,0,0.1169099999999999,40.606701,0.0,22.26,64.78,19.8,0,0.12776433333333334,40.91511258,0.016588999999999993,3.7009605600000057,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
